business_id,owner_id,business_type,environment_type,location,month,monthly_income,monthly_expenses,transaction_count,digital_payment_pct,supplier_payment_amount,utility_payment_amount,rent_payment,savings_amount,net_cash_flow,payment_discipline_pct,supplier_reliability_pct,business_continuity_pct,demand_stability_pct,seasonal_factor,seasonally_adjusted_income,shock_type,shock_factor,adjusted_income,adjusted_expenses,adjusted_cash_flow,cash_flow_margin_pct,expense_burden_pct,operational_stability_pct,financial_health_pct,resilience_pct,economic_reputation_index
B449,O449,Micro Service Business,Peri-Urban,Lucknow,2025-12-01,25627.63,13867.29,44,61.13,2812.25,723.13,5656.02,313.59,5381.19,84.25,85.87,89.37,84.46,1.2,30753.16,None,1.0,30753.16,13867.29,10506.72,34.16,45.09,85.99,52.91,86.57,74.18
B450,O450,Freelancer,Rural,Guwahati,2024-01-01,32529.13,12564.75,51,87.88,1162.02,342.21,4056.87,1403.24,15565.3,87.29,67.97,89.33,82.66,0.95,30902.67,None,1.0,30902.67,12564.75,13938.84,45.11,40.66,81.81,59.92,79.99,74.88
B450,O450,Freelancer,Rural,Guwahati,2024-02-01,32047.38,13123.48,61,92.49,1257.97,407.78,3344.07,2003.3,15172.05,90.74,88.17,95.56,79.8,0.97,31085.96,Supply Disruption,0.85,26423.07,14435.83,8235.39,31.17,54.63,88.57,50.32,87.84,75.47
B450,O450,Freelancer,Rural,Guwahati,2024-03-01,31679.25,13686.97,62,66.01,1520.23,452.04,4129.6,2784.93,13410.64,88.6,81.36,89.09,74.59,1.0,31679.25,None,1.0,31679.25,13686.97,13410.64,42.33,43.2,83.41,58.24,81.68,75.29
B450,O450,Freelancer,Rural,Guwahati,2024-04-01,41115.91,17549.65,80,75.39,1798.54,487.41,3338.95,5045.97,19739.9,87.93,79.65,100.0,92.71,1.02,41938.23,Supply Disruption,0.85,35647.5,19304.62,12516.52,35.11,54.15,90.07,51.54,90.79,76.3
B450,O450,Freelancer,Rural,Guwahati,2024-05-01,37075.26,14775.41,87,79.77,1491.22,443.75,4573.23,1593.0,17282.87,87.16,84.84,96.8,93.61,1.05,38929.02,None,1.0,38929.02,14775.41,19136.63,49.16,37.95,90.6,62.53,91.75,80.32
B450,O450,Freelancer,Rural,Guwahati,2024-06-01,33923.58,12970.22,71,90.32,1324.89,397.05,3627.57,3296.11,16928.74,88.83,83.98,87.29,99.34,1.08,36637.47,Demand Drop,0.75,27478.1,12970.22,10483.26,38.15,47.2,89.86,55.22,90.2,77.6
B450,O450,Freelancer,Rural,Guwahati,2024-07-01,40092.33,15850.83,82,86.19,1575.87,419.29,4478.07,2381.14,19344.14,80.0,79.0,86.5,90.99,1.03,41295.1,None,1.0,41295.1,15850.83,20546.91,49.76,38.38,84.12,60.88,85.5,75.44
B450,O450,Freelancer,Rural,Guwahati,2024-08-01,35576.27,13028.09,74,100.0,1082.99,367.1,3940.71,4092.06,18240.37,88.23,90.06,92.08,77.16,1.0,35576.27,Demand Drop,0.75,26682.2,13028.09,9346.3,35.03,48.83,86.88,53.17,86.43,75.26
B450,O450,Freelancer,Rural,Guwahati,2024-09-01,43924.28,17081.53,90,76.25,1809.7,522.59,3989.73,2666.55,22330.43,88.64,80.23,89.39,77.69,0.98,43045.79,Supply Disruption,0.85,36588.92,18789.68,13286.92,36.31,51.35,83.99,53.09,82.44,73.79
B450,O450,Freelancer,Rural,Guwahati,2024-10-01,45800.88,18733.06,88,89.18,1974.33,569.77,4035.04,2577.12,22463.01,80.25,97.87,97.67,84.81,1.1,50380.97,None,1.0,50380.97,18733.06,27043.1,53.68,37.18,90.15,63.06,93.45,79.35
B450,O450,Freelancer,Rural,Guwahati,2024-11-01,39129.59,15364.07,71,92.6,1559.0,462.46,3963.08,3109.36,19339.98,86.95,80.82,92.35,74.68,1.15,44999.03,Demand Drop,0.75,33749.27,15364.07,13959.66,41.36,45.52,83.7,56.69,82.62,74.68
B450,O450,Freelancer,Rural,Guwahati,2024-12-01,45509.1,17657.12,111,96.72,1668.56,593.29,3297.46,6127.58,23961.23,74.69,82.8,100.0,71.16,1.2,54610.92,None,1.0,54610.92,17657.12,33063.05,60.54,32.33,82.16,66.22,84.65,75.59
B450,O450,Freelancer,Rural,Guwahati,2025-01-01,45502.36,18150.45,90,83.36,2073.92,607.83,3890.22,2828.43,22853.86,78.52,84.02,91.4,85.22,0.95,43227.24,None,1.0,43227.24,18150.45,20578.74,47.61,41.99,84.79,58.46,86.88,74.74
B450,O450,Freelancer,Rural,Guwahati,2025-02-01,40338.43,15918.07,81,74.58,1531.28,492.25,3843.21,1862.0,20084.9,78.94,77.98,96.03,84.97,0.97,39128.28,None,1.0,39128.28,15918.07,18874.75,48.24,40.68,84.48,59.24,86.33,74.91
B450,O450,Freelancer,Rural,Guwahati,2025-03-01,46933.81,19482.69,94,90.25,1824.81,527.92,3435.17,4543.06,23488.03,76.35,89.71,77.48,89.87,1.0,46933.81,None,1.0,46933.81,19482.69,23488.03,50.05,41.51,83.35,59.16,85.69,73.95
B450,O450,Freelancer,Rural,Guwahati,2025-04-01,37513.35,14009.92,69,87.33,1412.6,445.33,3751.66,4518.39,19306.44,83.73,89.03,89.27,64.56,1.02,38263.62,None,1.0,38263.62,14009.92,20056.71,52.42,36.61,81.65,63.54,80.95,75.59
B450,O450,Freelancer,Rural,Guwahati,2025-05-01,32178.98,13210.42,66,89.6,1396.09,351.98,3984.31,3236.64,14632.27,83.87,67.9,93.04,78.36,1.05,33787.93,None,1.0,33787.93,13210.42,16241.22,48.07,39.1,80.79,60.87,79.77,74.23
B450,O450,Freelancer,Rural,Guwahati,2025-06-01,33782.49,13481.82,57,95.8,1402.06,368.27,3628.26,3768.41,16304.14,86.12,70.66,86.5,66.13,1.08,36485.09,None,1.0,36485.09,13481.82,19006.74,52.09,36.95,77.35,63.89,74.43,73.81
B450,O450,Freelancer,Rural,Guwahati,2025-07-01,37329.26,15255.93,80,83.1,1595.71,433.05,3955.26,1028.03,17685.02,83.82,65.64,100.0,73.12,1.03,38449.14,Supply Disruption,0.85,32681.77,16781.52,11511.94,35.22,51.35,80.64,51.4,79.59,70.83
B450,O450,Freelancer,Rural,Guwahati,2025-08-01,42137.21,15684.23,82,76.69,1717.77,437.36,3957.32,1486.28,22058.3,95.59,74.76,91.14,88.5,1.0,42137.21,None,1.0,42137.21,15684.23,22058.3,52.35,37.22,87.5,66.29,84.8,81.15
B450,O450,Freelancer,Rural,Guwahati,2025-09-01,35380.71,14777.14,80,89.53,1512.66,458.79,3913.93,3479.2,16230.85,80.78,71.43,93.74,81.96,0.98,34673.1,None,1.0,34673.1,14777.14,15523.24,44.77,42.62,81.98,57.56,82.38,73.27
B450,O450,Freelancer,Rural,Guwahati,2025-10-01,37296.8,15323.79,79,87.46,1697.55,481.66,3767.82,2412.35,17723.53,77.14,80.19,88.04,79.37,1.1,41026.48,None,1.0,41026.48,15323.79,21453.21,52.29,37.35,81.18,61.61,82.53,73.79
B450,O450,Freelancer,Rural,Guwahati,2025-11-01,35002.09,15172.15,73,82.46,1578.36,400.55,3945.91,2228.03,15483.48,73.4,86.23,87.49,73.08,1.15,40252.4,Demand Drop,0.75,30189.3,15172.15,10670.69,35.35,50.26,80.05,49.18,82.27,68.36
B450,O450,Freelancer,Rural,Guwahati,2025-12-01,37388.39,14332.66,68,76.91,1424.35,453.53,3947.92,2474.49,18654.28,81.15,100.0,93.34,84.77,1.2,44866.07,None,1.0,44866.07,14332.66,26131.96,58.24,31.95,89.82,66.91,92.7,80.64
B451,O451,Artisan,Urban,Jaipur,2024-01-01,36296.67,21141.02,73,42.74,6120.01,1267.34,7967.04,601.85,5921.27,76.32,67.8,78.72,64.14,0.95,34481.84,Operating Cost Increase,0.9,31033.66,25369.22,-3569.94,-11.5,81.75,71.74,24.56,70.22,55.84
B451,O451,Artisan,Urban,Jaipur,2024-02-01,33144.24,18112.48,72,46.85,6039.07,914.26,9085.15,1414.38,5032.35,87.78,80.28,75.67,79.99,0.97,32149.91,None,1.0,32149.91,18112.48,4038.02,12.56,56.34,80.93,40.7,78.65,67.76
B451,O451,Artisan,Urban,Jaipur,2024-03-01,30153.63,17347.14,61,27.27,5479.11,1270.53,9854.2,579.38,1681.76,76.6,88.83,82.52,66.24,1.0,30153.63,Demand Drop,0.75,22615.22,17347.14,-5856.65,-25.9,76.71,78.55,26.14,79.2,59.95
B451,O451,Artisan,Urban,Jaipur,2024-04-01,35905.51,23088.29,61,40.35,6747.67,1359.5,8382.25,508.13,3075.47,79.93,71.22,80.57,73.16,1.02,36623.62,None,1.0,36623.62,23088.29,3793.58,10.36,63.04,76.22,35.73,74.98,62.54
B451,O451,Artisan,Urban,Jaipur,2024-05-01,32082.13,19533.27,72,44.72,5657.93,1110.48,9380.48,533.53,2057.9,79.3,96.98,86.28,76.16,1.05,33686.24,None,1.0,33686.24,19533.27,3662.01,10.87,57.99,84.68,37.32,86.47,67.39
B451,O451,Artisan,Urban,Jaipur,2024-06-01,32427.7,18750.0,71,54.4,5166.41,1042.43,8289.71,838.18,4345.56,67.32,83.67,82.52,48.86,1.08,35021.92,None,1.0,35021.92,18750.0,6939.78,19.82,53.54,70.59,39.69,71.68,59.34
B451,O451,Artisan,Urban,Jaipur,2024-07-01,35656.88,21536.5,59,40.53,7340.24,1189.99,8950.52,751.36,3979.87,87.69,69.48,77.94,60.38,1.03,36726.59,None,1.0,36726.59,21536.5,5049.58,13.75,58.64,73.87,40.52,69.27,64.04
B451,O451,Artisan,Urban,Jaipur,2024-08-01,30903.61,18485.1,63,52.44,5760.37,1136.16,8428.46,967.62,2853.89,75.13,73.29,79.3,73.5,1.0,30903.61,None,1.0,30903.61,18485.1,2853.89,9.23,59.82,75.31,34.99,75.36,61.17
B451,O451,Artisan,Urban,Jaipur,2024-09-01,34931.97,18958.49,76,46.71,6358.14,1029.08,8019.5,1114.53,6924.9,84.7,85.37,88.13,69.68,0.98,34233.33,Supply Disruption,0.85,29098.33,20854.34,-804.59,-2.77,71.67,81.97,29.67,81.06,64.03
B451,O451,Artisan,Urban,Jaipur,2024-10-01,34703.77,19023.06,65,46.87,6670.01,1124.26,8758.01,1195.64,5798.44,75.97,68.19,81.74,73.66,1.1,38174.15,None,1.0,38174.15,19023.06,9268.82,24.28,49.83,74.89,44.97,74.53,64.56
B451,O451,Artisan,Urban,Jaipur,2024-11-01,31534.26,19967.6,52,33.55,6890.07,1062.97,9101.54,251.59,1402.15,76.04,66.08,80.99,84.53,1.15,36264.4,None,1.0,36264.4,19967.6,6132.29,16.91,55.06,76.91,40.1,77.2,63.91
B451,O451,Artisan,Urban,Jaipur,2024-12-01,27532.18,17127.72,46,59.82,4973.6,1151.41,9067.56,164.75,185.49,73.91,72.45,81.05,64.59,1.2,33038.62,None,1.0,33038.62,17127.72,5691.93,17.23,51.84,73.0,40.68,72.7,61.81
B451,O451,Artisan,Urban,Jaipur,2025-01-01,32040.61,17797.41,63,40.5,6581.5,1084.58,8377.12,966.13,4781.5,77.66,69.1,81.95,66.48,0.95,30438.58,None,1.0,30438.58,17797.41,3179.47,10.45,58.47,73.8,36.58,72.51,61.29
B451,O451,Artisan,Urban,Jaipur,2025-02-01,35639.21,21247.88,79,41.63,6769.18,1182.9,8398.95,1409.87,4809.48,84.24,89.72,86.11,58.86,0.97,34570.03,None,1.0,34570.03,21247.88,3740.3,10.82,61.46,79.73,37.49,78.23,65.55
B451,O451,Artisan,Urban,Jaipur,2025-03-01,34623.26,20030.55,61,40.16,5454.3,936.27,9437.09,1260.6,4219.35,70.2,73.34,62.19,72.35,1.0,34623.26,None,1.0,34623.26,20030.55,4219.35,12.19,57.85,69.52,35.68,69.29,57.77
B451,O451,Artisan,Urban,Jaipur,2025-04-01,37472.8,23707.73,66,49.92,7260.05,1266.69,8288.34,1160.2,4210.04,85.83,69.83,87.6,62.43,1.02,38222.26,None,1.0,38222.26,23707.73,4959.5,12.98,62.03,76.42,38.69,73.29,64.47
B451,O451,Artisan,Urban,Jaipur,2025-05-01,30430.72,18667.03,58,55.67,5652.73,1016.31,9129.5,564.29,1617.88,86.5,63.61,77.64,61.68,1.05,31952.26,Operating Cost Increase,0.9,28757.03,22400.44,-3789.22,-13.18,77.9,72.36,28.26,67.64,58.81
B451,O451,Artisan,Urban,Jaipur,2025-06-01,34493.76,19553.2,74,45.28,6072.02,1099.26,8077.83,509.24,5763.47,76.51,64.04,87.67,78.61,1.08,37253.26,None,1.0,37253.26,19553.2,8522.97,22.88,52.49,76.71,43.68,76.77,65.12
B451,O451,Artisan,Urban,Jaipur,2025-07-01,28779.88,17371.74,72,36.93,5340.45,1200.56,8512.98,668.64,1694.6,70.02,62.4,77.4,78.96,1.03,29643.28,None,1.0,29643.28,17371.74,2558.0,8.63,58.6,72.19,33.81,72.92,58.47
B451,O451,Artisan,Urban,Jaipur,2025-08-01,32645.07,19546.78,66,53.59,6161.55,1205.04,7290.66,1392.54,4602.59,82.58,91.45,85.44,78.89,1.0,32645.07,None,1.0,32645.07,19546.78,4602.59,14.1,59.88,84.59,39.03,85.26,68.38
B451,O451,Artisan,Urban,Jaipur,2025-09-01,35537.32,21281.48,66,29.91,6031.0,1255.61,9121.88,494.46,3878.35,79.11,81.72,85.49,58.71,0.98,34826.57,None,1.0,34826.57,21281.48,3167.6,9.1,61.11,76.26,35.54,75.31,62.39
B451,O451,Artisan,Urban,Jaipur,2025-10-01,34900.56,20406.23,63,34.43,6283.05,1269.21,8742.25,871.6,4482.87,84.18,87.18,94.07,84.76,1.1,38390.62,Supply Disruption,0.85,32632.03,22446.85,173.72,0.53,68.79,87.55,30.65,88.67,67.18
B451,O451,Artisan,Urban,Jaipur,2025-11-01,32329.83,19421.98,76,28.9,5633.6,1277.86,8542.39,563.61,3087.6,67.8,88.76,86.93,72.1,1.15,37179.3,None,1.0,37179.3,19421.98,7937.07,21.35,52.24,78.9,40.89,82.6,64.12
B451,O451,Artisan,Urban,Jaipur,2025-12-01,31142.23,17890.49,52,37.06,5456.53,1146.54,9796.64,688.17,2308.56,68.47,77.18,83.43,62.3,1.2,37370.68,None,1.0,37370.68,17890.49,8537.01,22.84,47.87,72.84,43.03,74.3,61.82
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-01-01,40523.26,27443.93,83,73.03,12193.83,2376.52,6029.34,566.5,4673.47,96.46,75.34,81.86,75.99,0.95,38497.1,None,1.0,38497.1,27443.93,2647.31,6.88,71.29,82.41,35.82,77.73,67.98
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-02-01,43984.02,29694.68,99,63.22,12933.5,2365.32,6890.52,1455.2,5033.5,87.58,89.16,83.24,63.28,0.97,42664.5,Supply Disruption,0.85,36264.82,32664.15,-5655.17,-15.59,90.07,80.82,24.87,78.56,62.14
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-03-01,39104.08,26678.06,77,65.47,12739.69,2290.08,6603.92,1278.38,3532.02,79.01,88.16,88.55,82.9,1.0,39104.08,None,1.0,39104.08,26678.06,3532.02,9.03,68.22,84.66,33.35,86.54,65.95
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-04-01,43455.63,31948.67,78,67.91,14970.83,1843.12,7233.47,315.97,2430.37,71.03,80.11,97.9,79.58,1.02,44324.74,None,1.0,44324.74,31948.67,3299.48,7.44,72.08,82.16,29.48,85.86,62.24
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-05-01,36872.0,27144.47,78,63.17,12640.16,2362.2,7300.48,233.32,64.85,74.28,67.57,85.07,78.25,1.05,38715.6,None,1.0,38715.6,27144.47,1908.45,4.93,70.11,76.29,29.76,76.96,59.74
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-06-01,39066.0,30181.57,79,56.07,13113.11,2361.99,6126.41,206.15,396.03,85.93,79.83,80.74,87.01,1.08,42191.28,None,1.0,42191.28,30181.57,3521.31,8.35,71.54,83.38,33.78,82.53,66.36
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-07-01,48837.63,34761.41,101,51.77,16380.47,2596.66,6839.14,1531.32,4640.42,76.5,74.87,91.52,90.97,1.03,50302.76,Operating Cost Increase,0.9,45272.48,41713.69,-5877.01,-12.98,92.14,83.46,21.48,85.79,60.84
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-08-01,48336.27,36022.64,101,75.45,16177.68,2989.83,7698.88,250.92,1624.92,70.4,60.73,92.7,81.18,1.0,48336.27,None,1.0,48336.27,36022.64,1624.92,3.36,74.53,76.25,26.75,78.2,58.14
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-09-01,43700.18,31538.17,92,59.92,13732.91,2671.55,6750.51,1238.49,2739.95,76.6,76.52,93.49,91.5,0.98,42826.18,Operating Cost Increase,0.9,38543.56,37845.8,-8724.3,-22.63,98.19,84.53,19.69,87.17,60.78
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-10-01,45291.46,33098.34,93,59.52,16099.38,3305.0,6292.84,929.07,2595.28,71.62,68.23,77.62,78.93,1.1,49820.61,None,1.0,49820.61,33098.34,7124.43,14.3,66.44,74.1,34.41,74.93,59.88
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-11-01,45895.03,34380.02,97,53.05,16493.51,2807.08,5641.93,547.03,3066.0,77.57,64.95,93.9,73.94,1.15,52779.28,None,1.0,52779.28,34380.02,9950.25,18.85,65.14,77.59,38.33,77.6,63.85
B452,O452,Retail Shop,Semi-Urban,Mumbai,2024-12-01,47071.48,34877.79,105,63.9,11928.04,2664.69,5426.65,542.47,4102.35,76.1,75.14,89.32,86.28,1.2,56485.78,None,1.0,56485.78,34877.79,13516.65,23.93,61.75,81.71,41.27,83.58,66.81
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-01-01,46589.93,33726.63,87,69.34,12584.55,2685.01,5666.9,581.27,4511.39,86.72,76.4,93.6,73.75,0.95,44260.43,None,1.0,44260.43,33726.63,2181.89,4.93,76.2,82.62,31.04,81.25,65.11
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-02-01,38984.51,27207.73,76,62.09,13783.39,2294.41,7722.85,419.47,1759.52,87.44,76.34,96.01,70.85,0.97,37814.97,None,1.0,37814.97,27207.73,589.98,1.56,71.95,82.66,30.98,81.07,65.21
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-03-01,34006.12,24822.04,74,67.81,10055.3,1510.45,6474.33,179.17,1199.3,75.77,81.68,93.4,83.29,1.0,34006.12,None,1.0,34006.12,24822.04,1199.3,3.53,72.99,83.54,28.63,86.12,63.28
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-04-01,40424.0,31090.7,80,49.19,12522.54,2558.53,6591.46,574.74,183.31,80.57,82.13,85.62,76.61,1.02,41232.48,Operating Cost Increase,0.9,37109.23,37308.84,-9349.6,-25.19,100.54,81.23,20.14,81.45,59.76
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-05-01,44305.51,32179.62,79,66.36,14315.71,2804.0,6154.52,625.28,3167.37,84.29,78.62,91.82,70.33,1.05,46520.79,None,1.0,46520.79,32179.62,5382.65,11.57,69.17,81.26,35.53,80.26,65.66
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-06-01,49320.83,34809.05,101,61.73,15995.55,2719.32,6747.67,411.5,5044.79,90.76,77.0,97.07,78.59,1.08,53266.5,None,1.0,53266.5,34809.05,8990.46,16.88,65.35,85.85,40.68,84.22,70.7
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-07-01,46054.62,34521.18,88,53.48,14932.97,2705.76,6419.83,1070.89,2407.85,79.2,88.92,83.1,72.58,1.03,47436.26,None,1.0,47436.26,34521.18,3789.49,7.99,72.77,80.95,31.56,81.53,63.43
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-08-01,47404.69,31767.57,112,52.05,10805.16,2180.13,5876.53,1631.8,7580.46,70.55,70.17,81.83,70.9,1.0,47404.69,None,1.0,47404.69,31767.57,7580.46,15.99,67.01,73.36,34.73,74.3,59.47
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-09-01,40964.03,28963.28,90,58.12,13195.73,2128.92,5526.64,364.87,4345.19,81.42,65.1,89.83,80.95,0.98,40144.75,None,1.0,40144.75,28963.28,3525.91,8.78,72.15,79.32,32.66,78.63,63.27
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-10-01,44681.72,30593.22,99,55.28,15751.63,2268.89,5354.85,830.25,6464.76,84.68,79.94,88.57,77.57,1.1,49149.89,None,1.0,49149.89,30593.22,10932.93,22.24,62.24,82.69,42.51,82.03,68.89
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-11-01,45294.68,32414.07,91,67.78,12980.95,2707.31,6202.19,764.74,3971.11,83.0,65.37,85.74,76.59,1.15,52088.88,Demand Drop,0.75,39066.66,32414.07,-2256.91,-5.78,82.97,77.68,25.86,75.9,60.25
B452,O452,Retail Shop,Semi-Urban,Mumbai,2025-12-01,41599.45,31818.31,86,68.48,16206.64,2732.25,6247.89,839.74,801.0,83.64,77.87,90.75,77.76,1.2,49919.34,Supply Disruption,0.85,42431.44,35000.14,-1548.84,-3.65,82.49,82.5,26.16,82.13,62.93
B453,O453,Small Producer,Urban,Patna,2024-01-01,31256.54,21935.52,60,36.37,8578.59,2001.06,9384.8,0.0,-2064.84,78.68,80.52,79.75,72.15,0.95,29693.71,Demand Drop,0.75,22270.28,21935.52,-11051.1,-49.62,98.5,77.78,20.12,77.47,57.72
B453,O453,Small Producer,Urban,Patna,2024-02-01,34206.63,21088.03,62,38.01,9639.2,1747.2,9996.43,587.57,1374.97,79.81,71.32,74.09,67.64,0.97,33180.43,None,1.0,33180.43,21088.03,348.77,1.05,63.56,73.22,31.36,71.02,59.45
B453,O453,Small Producer,Urban,Patna,2024-03-01,37314.33,24588.79,67,22.44,10326.3,1627.48,8264.69,916.09,2833.37,65.84,71.95,79.61,64.61,1.0,37314.33,None,1.0,37314.33,24588.79,2833.37,7.59,65.9,70.5,30.11,72.06,55.74
B453,O453,Small Producer,Urban,Patna,2024-04-01,31832.67,20023.76,81,39.06,7659.83,1812.45,8565.86,501.67,1430.6,70.71,84.43,86.28,90.25,1.02,32469.32,None,1.0,32469.32,20023.76,2067.25,6.37,61.67,82.92,32.04,86.99,63.48
B453,O453,Small Producer,Urban,Patna,2024-05-01,34271.33,24537.65,72,40.33,10309.74,1736.5,10298.42,0.0,-2301.24,72.37,71.46,71.88,84.35,1.05,35984.9,None,1.0,35984.9,24537.65,-587.67,-1.63,68.19,75.01,27.64,75.9,58.08
B453,O453,Small Producer,Urban,Patna,2024-06-01,39742.46,26237.82,69,37.19,11596.49,2095.63,9987.91,833.04,1421.1,77.79,71.52,80.28,65.58,1.08,42921.86,None,1.0,42921.86,26237.82,4600.5,10.72,61.13,73.79,35.93,72.46,61.07
B453,O453,Small Producer,Urban,Patna,2024-07-01,33182.31,22649.59,74,34.22,8000.85,1663.86,7630.31,406.28,1238.55,69.15,73.38,73.49,64.36,1.03,34177.78,None,1.0,34177.78,22649.59,2234.02,6.54,66.27,70.1,30.35,70.41,56.06
B453,O453,Small Producer,Urban,Patna,2024-08-01,35025.49,23965.05,91,29.06,9670.38,1881.25,10146.95,76.81,-967.76,68.11,91.51,85.18,74.34,1.0,35025.49,None,1.0,35025.49,23965.05,-967.76,-2.76,68.42,79.78,26.5,83.68,59.58
B453,O453,Small Producer,Urban,Patna,2024-09-01,34630.02,23790.79,57,37.71,10304.39,2027.01,8382.69,500.29,429.53,77.85,67.6,68.64,78.98,0.98,33937.42,None,1.0,33937.42,23790.79,-263.07,-0.78,70.1,73.27,28.43,71.74,58.19
B453,O453,Small Producer,Urban,Patna,2024-10-01,34342.73,19975.34,73,31.94,7770.89,1638.48,8677.65,1288.08,4051.26,78.78,74.52,87.54,73.0,1.1,37777.0,Operating Cost Increase,0.9,33999.3,23970.41,-287.24,-0.84,70.5,78.46,28.54,78.35,61.03
B453,O453,Small Producer,Urban,Patna,2024-11-01,40839.67,28272.42,73,42.38,10118.53,2077.77,9402.08,621.92,1087.4,83.08,62.07,76.45,58.97,1.15,46965.62,None,1.0,46965.62,28272.42,7213.35,15.36,60.2,70.14,39.62,65.83,61.18
B453,O453,Small Producer,Urban,Patna,2024-12-01,36070.14,23855.07,81,37.22,11105.9,2036.14,8549.6,510.39,1629.33,80.43,62.87,76.63,78.08,1.2,43284.17,None,1.0,43284.17,23855.07,8843.36,20.43,55.11,74.5,42.77,72.53,64.19
B453,O453,Small Producer,Urban,Patna,2025-01-01,29504.36,20911.43,42,33.65,7155.97,1982.59,8441.05,37.47,-1830.71,66.64,81.25,82.49,67.61,0.95,28029.14,None,1.0,28029.14,20911.43,-3305.93,-11.79,74.61,74.5,24.28,77.12,55.88
B453,O453,Small Producer,Urban,Patna,2025-02-01,40349.47,27715.8,81,32.26,10807.45,2230.98,8489.74,290.1,1912.95,81.43,67.45,88.92,65.81,0.97,39138.99,None,1.0,39138.99,27715.8,702.47,1.79,70.81,75.9,29.92,74.06,60.54
B453,O453,Small Producer,Urban,Patna,2025-03-01,35961.85,25226.44,75,33.73,10032.37,1892.74,9803.3,73.99,-960.63,74.14,76.63,82.6,76.96,1.0,35961.85,None,1.0,35961.85,25226.44,-960.63,-2.67,70.15,77.58,27.49,78.73,59.59
B453,O453,Small Producer,Urban,Patna,2025-04-01,33692.49,22076.75,56,33.77,10310.02,1920.72,8433.18,334.17,1261.84,73.19,70.67,81.23,84.81,1.02,34366.34,None,1.0,34366.34,22076.75,1935.69,5.63,64.24,77.48,31.56,78.9,60.83
B453,O453,Small Producer,Urban,Patna,2025-05-01,39723.05,25486.97,83,34.38,8380.11,1842.71,8700.52,423.23,3692.85,74.74,94.39,80.16,70.26,1.05,41709.2,None,1.0,41709.2,25486.97,5679.0,13.62,61.11,79.89,36.48,81.6,64.01
B453,O453,Small Producer,Urban,Patna,2025-06-01,32274.59,22923.73,61,24.66,9158.27,1823.67,8949.41,56.01,-1422.22,83.89,80.86,82.77,70.36,1.08,34856.56,None,1.0,34856.56,22923.73,1159.75,3.33,65.77,79.47,32.74,78.0,63.7
B453,O453,Small Producer,Urban,Patna,2025-07-01,41004.95,28668.85,96,36.91,10882.56,2183.27,7705.73,783.25,2447.1,65.19,74.73,77.21,77.22,1.03,42235.1,None,1.0,42235.1,28668.85,3677.25,8.71,67.88,73.59,29.85,76.39,57.16
B453,O453,Small Producer,Urban,Patna,2025-08-01,35326.56,24288.96,59,36.36,9215.16,2267.05,9076.08,216.99,-305.53,70.82,77.2,63.35,70.19,1.0,35326.56,None,1.0,35326.56,24288.96,-305.53,-0.86,68.76,70.39,27.08,70.25,55.29
B453,O453,Small Producer,Urban,Patna,2025-09-01,38519.46,26482.38,84,25.57,11918.61,2126.5,9729.66,129.29,180.92,72.79,63.47,80.88,68.48,0.98,37749.07,Demand Drop,0.75,28311.8,26482.38,-10026.74,-35.42,93.54,71.4,20.14,70.94,53.64
B453,O453,Small Producer,Urban,Patna,2025-10-01,45736.26,31754.75,91,36.84,11713.81,2392.55,8920.38,820.38,2668.58,68.92,76.16,77.15,81.02,1.1,50309.89,None,1.0,50309.89,31754.75,7242.21,14.4,63.12,75.81,34.77,78.11,60.53
B453,O453,Small Producer,Urban,Patna,2025-11-01,35630.32,22663.14,82,34.91,8153.68,1727.81,8585.23,710.5,2654.14,67.33,70.77,71.09,82.79,1.15,40974.87,Demand Drop,0.75,30731.15,22663.14,-2245.03,-7.31,73.75,73.0,24.71,74.88,55.34
B453,O453,Small Producer,Urban,Patna,2025-12-01,34661.09,24837.07,80,28.36,8999.73,1488.92,8221.13,359.31,113.97,71.62,85.59,72.73,69.02,1.2,41593.31,None,1.0,41593.31,24837.07,7046.19,16.94,59.71,74.74,37.62,75.78,61.33
